Temperature (K),U-isolated_Ce (eV),F-isolated_Ce (eV),S-isolated_Ce (eV/K),U-CFS_SOC_Ce (eV),F-CFS_SOC_Ce (eV),S-CFS_SOC_Ce (eV/K),U-SOC_Ce (eV),F-SOC_Ce (eV),S-SOC_Ce (eV/K)
1710.7107107107108,0,-0.3890436115196097,0.00022741636507202462,0.06635596636526533,-0.25908089305921606,0.000190234887399097,0.046579402579941254,-0.29095924986947125,0.00019730901919073318
1712.4124124124126,0,-0.38943060633504756,0.00022741636507202462,0.06644389543574031,-0.259404659814687,0.00019028626100144784,0.046652741100872495,-0.29129504743168666,0.0001973518680914401
1714.1141141141143,0,-0.38981760115048547,0.00022741636507202462,0.06653175997427267,-0.25972851391721963,0.00019033754591076896,0.04672602608744282,-0.29163091784713596,0.00019739464318537967
1715.8158158158158,0,-0.3902045959659233,0.00022741636507202462,0.06661955992695237,-0.2600524552160075,0.00019038874227163928,0.046799257468365385,-0.29196686099031116,0.00019743734457745632
1717.5175175175175,0,-0.3905915907813612,0.00022741636507202462,0.06670729524057663,-0.26037648356049087,0.0001904398502286201,0.046872435173162134,-0.2923028767358832,0.00019747997237273357
1719.2192192192192,0,-0.39097858559679904,0.00022741636507202462,0.06679496586264604,-0.2607005988003556,0.00019049086992625245,0.046945559132159254,-0.2926389649587016,0.00019752252667643084
1720.920920920921,0,-0.3913655804122369,0.00022741636507202462,0.06688257174136135,-0.2610248007855334,0.00019054180150905532,0.047018629276482815,-0.2929751255337954,0.00019756500759392042
1722.6226226226227,0,-0.39175257522767487,0.00022741636507202462,0.06697011282561957,-0.2613490893662024,0.00019059264512152362,0.04709164553805457,-0.29331135833637295,0.00019760741523072408
1724.3243243243244,0,-0.39213957004311273,0.00022741636507202462,0.06705758906501022,-0.2616734643927858,0.00019064340090812627,0.04716460784958732,-0.29364766324182207,0.00019764974969251016
1726.026026026026,0,-0.39252656485855064,0.00022741636507202462,0.067145000409812,-0.2619979257159536,0.00019069406901330382,0.047237516144580896,-0.29398404012571094,0.00019769201108509044
1727.7277277277278,0,-0.3929135596739885,0.00022741636507202462,0.06723234681098902,-0.26232247318662066,0.000190744649581467,0.04731037035731755,-0.29432048886378753,0.00019773419951441711
1729.4294294294295,0,-0.39330055448942636,0.00022741636507202462,0.06731962822018742,-0.26264710665594804,0.00019079514275699452,0.04738317042285795,-0.29465700933198047,0.00019777631508657962
1731.1311311311313,0,-0.39368754930486427,0.00022741636507202462,0.06740684458973148,-0.2629718259753425,0.00019084554868423087,0.047455916277036755,-0.294993601406399,0.0001978183579078017
1732.832832832833,0,-0.39407454412030213,0.00022741636507202462,0.06749399587262037,-0.263296630996456,0.00019089586750748502,0.047528607856458266,-0.2953302649633331,0.0001978603280844385
1734.5345345345345,0,-0.39446153893574,0.00022741636507202462,0.06758108202252436,-0.2636215215711866,0.00019094609937102792,0.04760124509849238,-0.295666999879254,0.00019790222572297356
1736.2362362362362,0,-0.39484853375117784,0.00022741636507202462,0.06766810299378163,-0.26394649755167726,0.0001909962444190911,0.04767382794127028,-0.29600380603081416,0.00019794405093001577
1737.937937937938,0,-0.3952355285666157,0.00022741636507202462,0.06775505874139433,-0.26427155879031683,0.00019104630279586428,0.04774635632368019,-0.2963406832948476,0.00019798580381229653
1739.6396396396397,0,-0.39562252338205367,0.00022741636507202462,0.06784194922102542,-0.26459670513973926,0.00019109627464549388,0.047818830185363335,-0.29667763154837007,0.00019802748447666702
1741.3413413413414,0,-0.39600951819749153,0.00022741636507202462,0.06792877438899503,-0.26492193645282364,0.00019114616011208142,0.04789124946670951,-0.2970146506685791,0.00019806909303009504
1743.043043043043,0,-0.3963965130129294,0.00022741636507202462,0.06801553420227696,-0.2652472525826945,0.00019119595933968093,0.04796361410885319,-0.2973517405328546,0.0001981106295796624
1744.7447447447448,0,-0.3967835078283673,0.00022741636507202462,0.06810222861849534,-0.26557265338272135,0.00019124567247229797,0.04803592405366931,-0.2976889010187587,0.000198152094232562
1746.4464464464465,0,-0.39717050264380516,0.00022741636507202462,0.06818885759592114,-0.26589813870651857,0.0001912952996538874,0.04810817924376903,-0.2980261320040359,0.00019819348709609506
