temperature,potential_energy,radius_gyration,end_to_end
0.1,-17.611180812001148,1.207438252495359,2.706886455280881
0.1642857142857143,-4.461614868289427,1.45367065446584,3.149153282327062
0.2285714285714286,8.942559179786114,2.602550594569827,8.4940638158862
0.2928571428571429,11.522381052182403,2.7870693229580192,4.834736241962625
0.3571428571428572,13.648803343188101,4.354473739647211,12.918616577915351
0.4214285714285715,12.804778702694465,4.010434011578075,4.587700684651154
0.48571428571428577,14.381566973587109,5.255335308257835,9.893738400495232
0.55,16.270554517692535,5.437052904825705,14.618233851691842
0.6142857142857143,17.697584418693246,3.9120332866400664,5.20272922877367
0.6785714285714286,18.653640697148262,5.735982966553817,14.32347740150954
0.7428571428571429,18.98592297694971,4.595680376662059,7.808686117602712
0.8071428571428572,22.096307773587256,4.636945272269413,9.02011378490871
0.8714285714285716,22.152817339355337,5.747519772564932,16.504312963308877
0.9357142857142858,20.641949678442746,7.5728107531261175,17.077275933447716
1.0,27.492373844707718,5.913136050662966,7.743827032694781
