temperature,potential_energy,radius_gyration,end_to_end
0.1,33.821960739902835,3.1783071101378293,8.158724007922313
0.1642857142857143,19.76554508465345,1.533579392212089,1.4609221406476764
0.2285714285714286,33.05929496306297,2.230752528955379,3.9846344463773167
0.2928571428571429,34.52223091404133,2.666685929401381,8.049264735592796
0.3571428571428572,32.01242120728366,2.9310792893350404,5.900793181412937
0.4214285714285715,32.2247161232179,3.038532443362145,6.847274960844945
0.48571428571428577,35.14907564174084,3.605836065079841,8.8330217087036
0.55,31.4479366768053,2.7720354046185034,4.542516896814973
0.6142857142857143,28.663889321978715,2.9458671671042023,5.789923012816224
0.6785714285714286,28.14294940649091,2.9426080941811117,3.6633108777226613
0.7428571428571429,30.95002474125634,4.701126122247346,11.013270741808672
0.8071428571428572,30.966546227096046,3.7205736199623187,8.321928951236321
0.8714285714285716,31.42458205496461,3.7252881110023215,8.276576894456902
0.9357142857142858,33.155761432946434,4.545194006908226,10.557869884592671
1.0,31.77049635748581,4.281612242027219,7.544700084003253
