temperature,potential_energy,radius_gyration,end_to_end
0.1,-9.523922090698463,1.2522989956176376,2.2328858098017763
0.1642857142857143,-0.8933798653404456,1.5166446955456123,1.612322632382386
0.2285714285714286,8.14348854873074,1.6511822946717496,3.0274730944217234
0.2928571428571429,15.092109512023745,1.6373049606925525,3.7642266677505614
0.3571428571428572,23.418226367586183,2.739607807525693,5.764696593650864
0.4214285714285715,22.62361232773321,2.7712946580938977,6.08315897833189
0.48571428571428577,22.093276028288855,2.444279431336534,3.3744932768524563
0.55,21.737663283086718,2.1798127850328983,3.760096241702563
0.6142857142857143,26.6820410252461,2.8965584710459678,7.381814357389119
0.6785714285714286,26.95836381060792,3.2007477976352092,8.565855312500407
0.7428571428571429,27.063965626268526,2.8455779463740054,5.574684921059354
0.8071428571428572,28.045546494953054,2.7425059412858728,6.52096177283148
0.8714285714285716,30.856470425415203,3.4714375846916554,9.99603081832682
0.9357142857142858,31.081530353557756,3.4139674662121444,8.507180380894217
1.0,33.039279910215534,2.8898891801706985,4.325481850735423
