temperature,potential_energy,radius_gyration,end_to_end
0.1,-22.295600215483752,1.161684825659223,2.0941337551994867
0.1642857142857143,-3.45683550227521,1.5546530489851524,3.1505742648086525
0.2285714285714286,3.9219996810368767,2.1044277797629705,3.9005301088055413
0.2928571428571429,7.174690717073761,2.6801953030782006,6.061856808349361
0.3571428571428572,9.452892748915904,3.207222632725772,6.157173456973553
0.4214285714285715,10.447466750940585,4.1690546375337645,10.575639075936124
0.48571428571428577,13.300536839856298,4.821050540819626,13.007548998198054
0.55,12.666410117561623,4.6318032085553575,5.60202115561075
0.6142857142857143,13.772091257407562,3.738798600902223,4.956210965359682
0.6785714285714286,15.655321847788786,6.421066001181245,14.840906649401667
0.7428571428571429,18.962292637834473,5.125049221086401,14.031832357788282
0.8071428571428572,21.88251621564672,7.389172446722644,12.336558008549478
0.8714285714285716,20.245915645939824,4.620100569709411,7.0528479333184295
0.9357142857142858,23.260893833944216,7.84411873229655,14.124114967770405
