temperature,potential_energy,radius_gyration,end_to_end
0.1,-13.487762053932677,1.1916446822018334,2.4546358544592684
0.1642857142857143,-1.1609527844713192,1.4156405946618138,2.4793536253356017
0.2285714285714286,8.833556661591755,1.622291666391101,2.9767688094963227
0.2928571428571429,18.38295971535578,2.299465745179298,4.544112277183725
0.3571428571428572,16.941702237527526,2.0193772231025506,4.719909695069861
0.4214285714285715,20.49170553432051,2.4204409826511304,1.9641710787416884
0.48571428571428577,21.93388867627549,2.7395717150706878,6.386476125321192
0.55,22.70874165044872,4.077023323161415,8.796710428834167
0.6142857142857143,23.967771489166022,2.6788088180408622,3.5028015792661837
0.6785714285714286,23.875321651134044,3.1498834960066415,8.55305046727334
0.7428571428571429,24.739408390117312,3.6424429905163636,8.280946564540208
0.8071428571428572,26.76015473486323,3.779911682991579,8.29145017862021
0.8714285714285716,26.96033956340014,3.2713891564786945,5.218190198918106
0.9357142857142858,31.47570638338073,3.8793104793026005,6.8336565037783075
1.0,33.77654583351682,3.396774598340284,7.003741214249101
