temperature,potential_energy,radius_gyration,end_to_end
0.1,-9.478032498310869,1.2361459460141382,1.2688755472487792
0.1642857142857143,3.538005749506791,1.4334965435980698,1.8878316709672567
0.2285714285714286,13.617490768340213,1.976802828739784,2.8300086771326614
0.2928571428571429,20.744510373152217,2.850196714580782,5.66620095529296
0.3571428571428572,21.43620413534971,2.928515278895335,7.229846586501571
0.4214285714285715,22.227344728192953,2.659306000720151,5.097090179816057
0.48571428571428577,21.666834025852456,3.8765017683337484,9.66187842995494
0.55,20.98241794936039,4.167118414594434,10.603325442776852
0.6142857142857143,20.665280300696047,2.8399905705484003,6.426296584525011
0.6785714285714286,23.18261310152539,4.903104400559897,7.865342950501257
0.7428571428571429,25.67982988403856,4.692794287399311,11.24785226169692
0.8071428571428572,26.074488841915247,4.757098773166504,9.53299817168399
0.8714285714285716,27.56914995349773,4.126088022602433,7.623891938060065
0.9357142857142858,29.758210405406928,5.387418692044303,9.324127822430903
1.0,31.360187059351105,3.7493214171184346,7.954162669812422
