temperature,potential_energy,radius_gyration,end_to_end
0.1,-21.758931860421022,1.1685821805441743,2.9659788079644636
0.1642857142857143,-6.581750133586236,1.4007641647822289,2.2863772584081996
0.2285714285714286,4.575665190864329,2.06913115142424,4.016441022377108
0.2928571428571429,8.397116435827629,2.5108208551098694,4.055960000548871
0.3571428571428572,8.392039844718072,2.46641252508704,5.9224743732880345
0.4214285714285715,10.157046149534956,2.5156849827594887,3.3218711870265425
0.48571428571428577,14.102673078195636,3.622188323733643,9.563666625777985
0.55,13.538999242848393,3.8260901208293827,5.497064309077506
0.6142857142857143,15.678632835604388,4.787576153657195,12.495223460922963
0.6785714285714286,15.985022525262604,3.2622186240624607,2.061784650984447
0.7428571428571429,17.368400592651366,3.744213549987265,7.875324339238635
0.8071428571428572,21.164442337127802,5.122060945932589,11.685435410519847
0.8714285714285716,21.88921575443223,4.282342112823231,11.129173619736118
0.9357142857142858,23.275735630375202,4.135335746603385,8.86101098685854
1.0,25.651012226544516,5.7335088822955225,12.889171890976053
