temperature,potential_energy,radius_gyration,end_to_end
0.1,-17.474573207269138,1.182369363951821,2.3146046255239057
0.1642857142857143,-3.002737280659846,1.5042303484759174,3.6441775242597387
0.2285714285714286,7.346567631650514,2.400272451148561,5.386102879490229
0.2928571428571429,7.263893963708778,1.9780444878361827,5.30131450827801
0.3571428571428572,11.558734480131124,2.418063907390797,1.6404115279260219
0.4214285714285715,13.294764410382538,2.9083948453460615,5.847818837135773
0.48571428571428577,13.748516066356002,2.5454137270799593,4.623155756343336
0.55,14.380084534382618,2.708798905150156,4.845644397830969
0.6142857142857143,15.911061724606778,2.3894333995166837,5.3462481192238105
0.6785714285714286,18.198473977514034,3.003510632963795,6.794473798544719
0.7428571428571429,20.312010949854834,4.4406821449925875,10.40649479240251
0.8071428571428572,19.735339821672994,3.9052015522256798,9.54706380171247
0.8714285714285716,20.435766378815373,2.851985583715632,3.8275253379335243
0.9357142857142858,22.199281450496812,2.9435571911377574,5.006079212464482
1.0,25.745003229169,2.900553852723586,6.422704376455567
