temperature,potential_energy,radius_gyration,end_to_end
0.1,20.013829865447946,1.4476337358619809,2.546161545586144
0.1642857142857143,20.484365188560123,1.544494861568853,3.2562911353786763
0.2285714285714286,33.01891703691559,1.8492277664613508,2.4546449023844046
0.2928571428571429,38.41430143006779,2.190214955957822,3.4420719691071637
0.3571428571428572,41.14797645648255,2.5305654631850447,5.791677872233364
0.4214285714285715,40.54152311188099,3.1041698021754285,7.128788888370066
0.48571428571428577,38.344302766379435,2.804003843342941,5.825304426551191
0.55,39.98860312461388,3.618378245180155,7.994271584756496
0.6142857142857143,38.4029673772321,3.111225632755441,9.097377367666796
0.6785714285714286,39.040222742756306,3.6057296493872957,9.7949260982306
0.7428571428571429,40.53383613927083,3.934705180899611,9.148104387698336
0.8071428571428572,39.90109585771528,3.245749318197686,5.424787831503041
0.8714285714285716,41.13040539573241,3.315368441762531,7.757275639548793
0.9357142857142858,40.56262236597568,3.614129418349511,9.217028785084883
1.0,38.94588121634709,3.584339673943388,7.511916165268681
