temperature,potential_energy,radius_gyration,end_to_end
0.1,2.815128965290949,1.3580431186796884,2.9703010014592337
0.1642857142857143,13.470702498216834,1.574045485668088,1.4106221295541022
0.2285714285714286,18.20174052085621,1.6357007071461585,2.036235656317978
0.2928571428571429,25.7402836755457,1.9539763014737985,3.9142632473742633
0.3571428571428572,30.014312826028423,2.290006678142082,5.916305968337399
0.4214285714285715,28.732301870304386,3.2512536856172867,4.925414494156526
0.48571428571428577,30.284329519910585,2.6588530121320746,7.856763834349669
0.55,32.79391684058574,2.5846691020486112,5.823232121410774
0.6142857142857143,32.593521874540244,2.8397699358230555,7.294688398481334
0.6785714285714286,33.173869950847305,2.583230227580122,4.779969789334183
0.7428571428571429,35.17706834836806,3.389490238969723,7.846719122992945
0.8071428571428572,33.11269218859989,3.0315411693202514,5.0499912076217095
0.8714285714285716,33.87757614709863,4.297495226587754,9.889302652098861
0.9357142857142858,34.351533813727684,2.722474129437096,3.384899056312749
1.0,31.034272126942565,3.21993176603612,6.375676102632779
