temperature,potential_energy,radius_gyration,end_to_end
0.1,-9.032576872646139,1.2518136192068927,2.7232503960431953
0.1642857142857143,7.538749861862313,1.8568617504259697,2.745869644885835
0.2285714285714286,18.248382671228487,2.541820383606351,4.81530781190497
0.2928571428571429,14.322915557243387,3.1537622525661217,4.7544057971679194
0.3571428571428572,19.009333142473064,2.7997031634015244,2.0280032446063445
0.4214285714285715,14.45508310814432,5.974079624687569,12.470021418354719
0.48571428571428577,20.72090111197033,3.4950951420821093,4.5331497974982735
0.55,18.67138316118496,4.130036047501569,5.788286081689699
0.6142857142857143,19.706447517191396,5.910539706471162,6.127538650217489
0.6785714285714286,21.132331014444645,4.76356056711625,12.171846939104894
0.7428571428571429,21.153616701435123,5.023395265420933,10.460462626359837
0.8071428571428572,22.713301284893408,5.060472055466791,10.436309747137496
0.8714285714285716,24.121738094482314,7.078568643052333,11.630238291366066
0.9357142857142858,25.95975733041855,4.279812368289588,6.049223424229053
1.0,24.135673024866716,16.912961600300694,12.925354262426767
