temperature,potential_energy,radius_gyration,end_to_end
0.1,35.614161663081546,3.592899379854081,9.769512334148214
0.1642857142857143,29.50123453941638,2.004482092578281,4.47520422906874
0.2285714285714286,26.13954023116417,2.561788440737029,5.845756581934558
0.2928571428571429,21.462494271181495,2.741154431826513,2.357465348949804
0.3571428571428572,23.958014020356952,3.450507470561039,5.460011625080519
0.4214285714285715,24.03038434716459,3.2918892456250353,6.965852468559953
0.48571428571428577,18.91172278155191,3.488665020043882,6.160128720170671
0.55,22.80089393194826,4.432774544115332,11.235313173521373
0.6142857142857143,21.315991891693884,6.103472136786818,17.843144534211348
0.6785714285714286,23.645554300493078,5.636749711972648,13.2500163811458
0.7428571428571429,24.430440441869468,7.103589175346457,20.2876754445021
0.8071428571428572,31.101876380794433,4.95808484573934,11.587081089520542
0.8714285714285716,23.886000062031357,4.849569720472103,8.342705348455826
0.9357142857142858,26.56485936733937,5.322125485425355,10.09012293623473
1.0,30.748733405667902,6.048739063738989,11.442160264922284
